,Unnamed: 0,ID,QuestType,verb,WhichQuestion,WhichAnswer,Group,goal,RT,N,ImageName,order,study,Value,logical,pragmatic,global,local
3943,5928,A3QDBNW2H8EMFW,4,know,Mod,MF,G,MS,3550.0,2,face2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3944,5929,A3QDBNW2H8EMFW,5,say,Mod,MO,G,MS,7697.0,2,number2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3945,5930,A3QDBNW2H8EMFW,5,say,Mod,MO,G,MS,7697.0,2,number1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3946,5931,A3QDBNW2H8EMFW,6,say,Mod,MS,G,MS,5223.0,2,ace1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3947,5932,A3QDBNW2H8EMFW,6,say,Mod,MS,G,MS,5223.0,2,ace2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3948,5933,A3QDBNW2H8EMFW,7,say,Mod,MA,G,MS,7856.5,2,ten2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3949,5934,A3QDBNW2H8EMFW,7,say,Mod,MA,G,MS,7856.5,2,ten1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3950,5935,A3QDBNW2H8EMFW,8,say,Mod,MF,G,MS,6933.0,2,eight1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3951,5936,A3QDBNW2H8EMFW,8,say,Mod,MF,G,MS,6933.0,2,eight2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3952,5937,A3QDBNW2H8EMFW,9,know,NoMod,MO,G,MS,10480.5,2,six2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3953,5938,A3QDBNW2H8EMFW,9,know,NoMod,MO,G,MS,10480.5,2,six1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3954,5939,A3QDBNW2H8EMFW,10,know,NoMod,MS,G,MS,4418.5,2,four1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3955,5940,A3QDBNW2H8EMFW,10,know,NoMod,MS,G,MS,4418.5,2,four2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3956,5941,A3QDBNW2H8EMFW,11,know,NoMod,MA,G,MS,5086.5,2,red2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3957,5942,A3QDBNW2H8EMFW,11,know,NoMod,MA,G,MS,5086.5,2,red1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3958,5943,A3QDBNW2H8EMFW,12,know,NoMod,MF,G,MS,7409.0,2,black1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3959,5944,A3QDBNW2H8EMFW,12,know,NoMod,MF,G,MS,7409.0,2,black2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3960,5945,A3QDBNW2H8EMFW,13,say,NoMod,MO,G,MS,5934.0,2,spade2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3961,5946,A3QDBNW2H8EMFW,13,say,NoMod,MO,G,MS,5934.0,2,spade1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3962,5947,A3QDBNW2H8EMFW,14,say,NoMod,MS,G,MS,7690.5,2,club1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3963,5948,A3QDBNW2H8EMFW,14,say,NoMod,MS,G,MS,7690.5,2,club2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3964,5949,A3QDBNW2H8EMFW,15,say,NoMod,MA,G,MS,4315.0,2,diamond2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3965,5950,A3QDBNW2H8EMFW,15,say,NoMod,MA,G,MS,4315.0,2,diamond1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3966,5951,A3QDBNW2H8EMFW,16,say,NoMod,MF,G,MS,5231.0,2,hearts2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3967,5952,A3QDBNW2H8EMFW,16,say,NoMod,MF,G,MS,5231.0,2,hearts1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
3968,5953,A3QRZPJT2CT2IK,1,know,Mod,MO,O,MA,5687.5,2,six1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3969,5954,A3QRZPJT2CT2IK,1,know,Mod,MO,O,MA,5687.5,2,six2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3970,5955,A3QRZPJT2CT2IK,2,know,Mod,MS,O,MA,5849.5,2,four1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3971,5956,A3QRZPJT2CT2IK,2,know,Mod,MS,O,MA,5849.5,2,four2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3972,5957,A3QRZPJT2CT2IK,3,know,Mod,MA,O,MA,6808.5,2,red1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3973,5958,A3QRZPJT2CT2IK,3,know,Mod,MA,O,MA,6808.5,2,red2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3974,5959,A3QRZPJT2CT2IK,4,know,Mod,MF,O,MA,6064.0,2,black1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3975,5960,A3QRZPJT2CT2IK,4,know,Mod,MF,O,MA,6064.0,2,black2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3976,5961,A3QRZPJT2CT2IK,5,say,Mod,MO,O,MA,4656.5,2,spade2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3977,5962,A3QRZPJT2CT2IK,5,say,Mod,MO,O,MA,4656.5,2,spade1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3978,5963,A3QRZPJT2CT2IK,6,say,Mod,MS,O,MA,7147.5,2,club2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3979,5964,A3QRZPJT2CT2IK,6,say,Mod,MS,O,MA,7147.5,2,club1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3980,5965,A3QRZPJT2CT2IK,7,say,Mod,MA,O,MA,7351.0,2,diamond1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3981,5966,A3QRZPJT2CT2IK,7,say,Mod,MA,O,MA,7351.0,2,diamond2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3982,5967,A3QRZPJT2CT2IK,8,say,Mod,MF,O,MA,5059.0,2,hearts1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3983,5968,A3QRZPJT2CT2IK,8,say,Mod,MF,O,MA,5059.0,2,hearts2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3984,5969,A3QRZPJT2CT2IK,9,know,NoMod,MO,O,MA,5663.0,2,jack2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3985,5970,A3QRZPJT2CT2IK,9,know,NoMod,MO,O,MA,5663.0,2,jack1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3986,5971,A3QRZPJT2CT2IK,10,know,NoMod,MS,O,MA,7338.0,2,queen1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3987,5972,A3QRZPJT2CT2IK,10,know,NoMod,MS,O,MA,7338.0,2,queen2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3988,5973,A3QRZPJT2CT2IK,11,know,NoMod,MA,O,MA,6680.5,2,king1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3989,5974,A3QRZPJT2CT2IK,11,know,NoMod,MA,O,MA,6680.5,2,king2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3990,5975,A3QRZPJT2CT2IK,12,know,NoMod,MF,O,MA,6718.0,2,face2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3991,5976,A3QRZPJT2CT2IK,12,know,NoMod,MF,O,MA,6718.0,2,face1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3992,5977,A3QRZPJT2CT2IK,13,say,NoMod,MO,O,MA,4777.0,2,number2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3993,5978,A3QRZPJT2CT2IK,13,say,NoMod,MO,O,MA,4777.0,2,number1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3994,5979,A3QRZPJT2CT2IK,14,say,NoMod,MS,O,MA,6817.0,2,ace2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3995,5980,A3QRZPJT2CT2IK,14,say,NoMod,MS,O,MA,6817.0,2,ace1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3996,5981,A3QRZPJT2CT2IK,15,say,NoMod,MA,O,MA,8568.5,2,ten1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3997,5982,A3QRZPJT2CT2IK,15,say,NoMod,MA,O,MA,8568.5,2,ten2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3998,5983,A3QRZPJT2CT2IK,16,say,NoMod,MF,O,MA,5327.5,2,eight1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3999,5984,A3QRZPJT2CT2IK,16,say,NoMod,MF,O,MA,5327.5,2,eight2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
4000,5985,A3RDH0U2H6JCBC,1,know,Mod,MO,K,MA,11721.0,2,number2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4001,5986,A3RDH0U2H6JCBC,1,know,Mod,MO,K,MA,11721.0,2,number1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4002,5987,A3RDH0U2H6JCBC,2,know,Mod,MS,K,MA,6534.0,2,ace1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4003,5988,A3RDH0U2H6JCBC,2,know,Mod,MS,K,MA,6534.0,2,ace2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4004,5989,A3RDH0U2H6JCBC,3,know,Mod,MA,K,MA,9640.0,2,ten1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4005,5990,A3RDH0U2H6JCBC,3,know,Mod,MA,K,MA,9640.0,2,ten2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4006,5991,A3RDH0U2H6JCBC,4,know,Mod,MF,K,MA,6679.5,2,eight1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4007,5992,A3RDH0U2H6JCBC,4,know,Mod,MF,K,MA,6679.5,2,eight2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4008,5993,A3RDH0U2H6JCBC,5,say,Mod,MO,K,MA,6084.5,2,six2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4009,5994,A3RDH0U2H6JCBC,5,say,Mod,MO,K,MA,6084.5,2,six1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4010,5995,A3RDH0U2H6JCBC,6,say,Mod,MS,K,MA,9027.5,2,four1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4011,5996,A3RDH0U2H6JCBC,6,say,Mod,MS,K,MA,9027.5,2,four2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4012,5997,A3RDH0U2H6JCBC,7,say,Mod,MA,K,MA,8762.0,2,red1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4013,5998,A3RDH0U2H6JCBC,7,say,Mod,MA,K,MA,8762.0,2,red2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4014,5999,A3RDH0U2H6JCBC,8,say,Mod,MF,K,MA,6721.5,2,black2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4015,6000,A3RDH0U2H6JCBC,8,say,Mod,MF,K,MA,6721.5,2,black1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4016,6001,A3RDH0U2H6JCBC,9,know,NoMod,MO,K,MA,6252.0,2,spade2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4017,6002,A3RDH0U2H6JCBC,9,know,NoMod,MO,K,MA,6252.0,2,spade1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4018,6003,A3RDH0U2H6JCBC,10,know,NoMod,MS,K,MA,7934.0,2,club1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4019,6004,A3RDH0U2H6JCBC,10,know,NoMod,MS,K,MA,7934.0,2,club2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4020,6005,A3RDH0U2H6JCBC,11,know,NoMod,MA,K,MA,6730.0,2,diamond1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4021,6006,A3RDH0U2H6JCBC,11,know,NoMod,MA,K,MA,6730.0,2,diamond2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4022,6007,A3RDH0U2H6JCBC,12,know,NoMod,MF,K,MA,6811.5,2,hearts2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4023,6008,A3RDH0U2H6JCBC,12,know,NoMod,MF,K,MA,6811.5,2,hearts1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4024,6009,A3RDH0U2H6JCBC,13,say,NoMod,MO,K,MA,6860.5,2,jack1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4025,6010,A3RDH0U2H6JCBC,13,say,NoMod,MO,K,MA,6860.5,2,jack2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4026,6011,A3RDH0U2H6JCBC,14,say,NoMod,MS,K,MA,6581.0,2,queen1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4027,6012,A3RDH0U2H6JCBC,14,say,NoMod,MS,K,MA,6581.0,2,queen2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4028,6013,A3RDH0U2H6JCBC,15,say,NoMod,MA,K,MA,10096.0,2,king2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4029,6014,A3RDH0U2H6JCBC,15,say,NoMod,MA,K,MA,10096.0,2,king1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4030,6015,A3RDH0U2H6JCBC,16,say,NoMod,MF,K,MA,7014.0,2,face2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4031,6016,A3RDH0U2H6JCBC,16,say,NoMod,MF,K,MA,7014.0,2,face1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4032,6017,A3RQN5RZD1N2KP,1,know,Mod,MO,I,MS,3644.0,2,king2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4033,6018,A3RQN5RZD1N2KP,1,know,Mod,MO,I,MS,3644.0,2,king1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4034,6019,A3RQN5RZD1N2KP,2,know,Mod,MS,I,MS,3887.5,2,face1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4035,6020,A3RQN5RZD1N2KP,2,know,Mod,MS,I,MS,3887.5,2,face2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4036,6021,A3RQN5RZD1N2KP,3,know,Mod,MA,I,MS,7642.0,2,number2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4037,6022,A3RQN5RZD1N2KP,3,know,Mod,MA,I,MS,7642.0,2,number1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4038,6023,A3RQN5RZD1N2KP,4,know,Mod,MF,I,MS,4025.0,2,ace2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4039,6024,A3RQN5RZD1N2KP,4,know,Mod,MF,I,MS,4025.0,2,ace1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4040,6025,A3RQN5RZD1N2KP,5,say,Mod,MO,I,MS,8144.5,2,ten1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4041,6026,A3RQN5RZD1N2KP,5,say,Mod,MO,I,MS,8144.5,2,ten2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4042,6027,A3RQN5RZD1N2KP,6,say,Mod,MS,I,MS,5264.0,2,eight2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4043,6028,A3RQN5RZD1N2KP,6,say,Mod,MS,I,MS,5264.0,2,eight1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4044,6029,A3RQN5RZD1N2KP,7,say,Mod,MA,I,MS,6415.0,2,six2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4045,6030,A3RQN5RZD1N2KP,7,say,Mod,MA,I,MS,6415.0,2,six1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4046,6031,A3RQN5RZD1N2KP,8,say,Mod,MF,I,MS,4692.0,2,four2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4047,6032,A3RQN5RZD1N2KP,8,say,Mod,MF,I,MS,4692.0,2,four1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4048,6033,A3RQN5RZD1N2KP,9,know,NoMod,MO,I,MS,3669.0,2,red2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4049,6034,A3RQN5RZD1N2KP,9,know,NoMod,MO,I,MS,3669.0,2,red1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4050,6035,A3RQN5RZD1N2KP,10,know,NoMod,MS,I,MS,5019.0,2,black1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4051,6036,A3RQN5RZD1N2KP,10,know,NoMod,MS,I,MS,5019.0,2,black2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4052,6037,A3RQN5RZD1N2KP,11,know,NoMod,MA,I,MS,6825.5,2,spade1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4053,6038,A3RQN5RZD1N2KP,11,know,NoMod,MA,I,MS,6825.5,2,spade2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4054,6039,A3RQN5RZD1N2KP,12,know,NoMod,MF,I,MS,5328.5,2,club2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4055,6040,A3RQN5RZD1N2KP,12,know,NoMod,MF,I,MS,5328.5,2,club1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4056,6041,A3RQN5RZD1N2KP,13,say,NoMod,MO,I,MS,5069.0,2,diamond1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4057,6042,A3RQN5RZD1N2KP,13,say,NoMod,MO,I,MS,5069.0,2,diamond2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4058,6043,A3RQN5RZD1N2KP,14,say,NoMod,MS,I,MS,6233.0,2,hearts1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4059,6044,A3RQN5RZD1N2KP,14,say,NoMod,MS,I,MS,6233.0,2,hearts2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4060,6045,A3RQN5RZD1N2KP,15,say,NoMod,MA,I,MS,6396.0,2,jack2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4061,6046,A3RQN5RZD1N2KP,15,say,NoMod,MA,I,MS,6396.0,2,jack1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4062,6047,A3RQN5RZD1N2KP,16,say,NoMod,MF,I,MS,5256.5,2,queen2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
4063,6048,A3RQN5RZD1N2KP,16,say,NoMod,MF,I,MS,5256.5,2,queen1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
4064,6049,A3RYI5HXC2MJLN,1,know,Mod,MO,F,MA,3994.0,2,hearts1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4065,6050,A3RYI5HXC2MJLN,1,know,Mod,MO,F,MA,3994.0,2,hearts2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4066,6051,A3RYI5HXC2MJLN,2,know,Mod,MS,F,MA,6101.0,2,jack1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4067,6052,A3RYI5HXC2MJLN,2,know,Mod,MS,F,MA,6101.0,2,jack2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4068,6053,A3RYI5HXC2MJLN,3,know,Mod,MA,F,MA,15773.0,2,queen1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4069,6054,A3RYI5HXC2MJLN,3,know,Mod,MA,F,MA,15773.0,2,queen2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4070,6055,A3RYI5HXC2MJLN,4,know,Mod,MF,F,MA,5655.5,2,king2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4071,6056,A3RYI5HXC2MJLN,4,know,Mod,MF,F,MA,5655.5,2,king1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4072,6057,A3RYI5HXC2MJLN,5,say,Mod,MO,F,MA,5986.0,2,face2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4073,6058,A3RYI5HXC2MJLN,5,say,Mod,MO,F,MA,5986.0,2,face1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4074,6059,A3RYI5HXC2MJLN,6,say,Mod,MS,F,MA,5631.5,2,number2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4075,6060,A3RYI5HXC2MJLN,6,say,Mod,MS,F,MA,5631.5,2,number1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4076,6061,A3RYI5HXC2MJLN,7,say,Mod,MA,F,MA,4663.5,2,ace1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4077,6062,A3RYI5HXC2MJLN,7,say,Mod,MA,F,MA,4663.5,2,ace2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4078,6063,A3RYI5HXC2MJLN,8,say,Mod,MF,F,MA,1932.5,2,ten2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4079,6064,A3RYI5HXC2MJLN,8,say,Mod,MF,F,MA,1932.5,2,ten1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4080,6065,A3RYI5HXC2MJLN,9,know,NoMod,MO,F,MA,5338.5,2,eight1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4081,6066,A3RYI5HXC2MJLN,9,know,NoMod,MO,F,MA,5338.5,2,eight2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4082,6067,A3RYI5HXC2MJLN,10,know,NoMod,MS,F,MA,5613.5,2,six2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4083,6068,A3RYI5HXC2MJLN,10,know,NoMod,MS,F,MA,5613.5,2,six1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4084,6069,A3RYI5HXC2MJLN,11,know,NoMod,MA,F,MA,9762.5,2,four2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4085,6070,A3RYI5HXC2MJLN,11,know,NoMod,MA,F,MA,9762.5,2,four1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4086,6071,A3RYI5HXC2MJLN,12,know,NoMod,MF,F,MA,4484.5,2,red1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4087,6072,A3RYI5HXC2MJLN,12,know,NoMod,MF,F,MA,4484.5,2,red2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4088,6073,A3RYI5HXC2MJLN,13,say,NoMod,MO,F,MA,2008.0,2,black1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4089,6074,A3RYI5HXC2MJLN,13,say,NoMod,MO,F,MA,2008.0,2,black2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4090,6075,A3RYI5HXC2MJLN,14,say,NoMod,MS,F,MA,3884.5,2,spade2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4091,6076,A3RYI5HXC2MJLN,14,say,NoMod,MS,F,MA,3884.5,2,spade1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4092,6077,A3RYI5HXC2MJLN,15,say,NoMod,MA,F,MA,7896.5,2,club1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4093,6078,A3RYI5HXC2MJLN,15,say,NoMod,MA,F,MA,7896.5,2,club2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
4094,6079,A3RYI5HXC2MJLN,16,say,NoMod,MF,F,MA,4765.5,2,diamond1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4095,6080,A3RYI5HXC2MJLN,16,say,NoMod,MF,F,MA,4765.5,2,diamond2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
4096,6081,A3SL5QRF7MX2P1,1,know,Mod,MO,N,MS,3304.5,2,eight2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4097,6082,A3SL5QRF7MX2P1,1,know,Mod,MO,N,MS,3304.5,2,eight1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4098,6083,A3SL5QRF7MX2P1,2,know,Mod,MS,N,MS,28192.5,2,six2.png,2.0,q_ms,Disagree,0.6666666666666666,0.3333333333333333,0.5,0.5
4099,6084,A3SL5QRF7MX2P1,2,know,Mod,MS,N,MS,28192.5,2,six1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4100,6085,A3SL5QRF7MX2P1,3,know,Mod,MA,N,MS,6949.5,2,four2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4101,6086,A3SL5QRF7MX2P1,3,know,Mod,MA,N,MS,6949.5,2,four1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4102,6087,A3SL5QRF7MX2P1,4,know,Mod,MF,N,MS,5021.5,2,red1.png,2.0,q_ms,Disagree,0.6666666666666666,0.3333333333333333,0.5,0.5
4103,6088,A3SL5QRF7MX2P1,4,know,Mod,MF,N,MS,5021.5,2,red2.png,2.0,q_ms,Disagree,0.6666666666666666,0.3333333333333333,0.5,0.5
4104,6089,A3SL5QRF7MX2P1,5,say,Mod,MO,N,MS,2621.0,2,black2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4105,6090,A3SL5QRF7MX2P1,5,say,Mod,MO,N,MS,2621.0,2,black1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4106,6091,A3SL5QRF7MX2P1,6,say,Mod,MS,N,MS,3824.5,2,spade1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4107,6092,A3SL5QRF7MX2P1,6,say,Mod,MS,N,MS,3824.5,2,spade2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4108,6093,A3SL5QRF7MX2P1,7,say,Mod,MA,N,MS,7879.0,2,club1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4109,6094,A3SL5QRF7MX2P1,7,say,Mod,MA,N,MS,7879.0,2,club2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4110,6095,A3SL5QRF7MX2P1,8,say,Mod,MF,N,MS,3031.0,2,diamond2.png,2.0,q_ms,Disagree,0.6666666666666666,0.3333333333333333,0.5,0.5
4111,6096,A3SL5QRF7MX2P1,8,say,Mod,MF,N,MS,3031.0,2,diamond1.png,2.0,q_ms,Disagree,0.6666666666666666,0.3333333333333333,0.5,0.5
4112,6097,A3SL5QRF7MX2P1,9,know,NoMod,MO,N,MS,3508.0,2,hearts1.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4113,6098,A3SL5QRF7MX2P1,9,know,NoMod,MO,N,MS,3508.0,2,hearts2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
4114,6099,A3SL5QRF7MX2P1,10,know,NoMod,MS,N,MS,3508.5,2,jack2.png,2.0,q_ms,Agree,0.6666666666666666,0.3333333333333333,0.5,0.5
