"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal","Study"
"3479",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",3,1,"Train","NULL","PennController","5","_Trial_","End",1589671533281,"A1FHS282JP487T","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3480",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",4,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3481",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",4,1,"Train","NULL","PennController","6","_Trial_","Start",1589671534245,"A1FHS282JP487T","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3482",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",4,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589671534251,"A1FHS282JP487T","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3483",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",4,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589671535511,"A1FHS282JP487T","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3484",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",4,1,"Train","NULL","PennController","6","_Trial_","End",1589671535513,"A1FHS282JP487T","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3485",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",5,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3486",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",5,1,"Train","NULL","PennController","7","_Trial_","Start",1589671537889,"A1FHS282JP487T","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3487",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",5,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589671537893,"A1FHS282JP487T","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3488",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",5,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671539311,"A1FHS282JP487T","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3489",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",5,1,"Train","NULL","PennController","7","_Trial_","End",1589671539312,"A1FHS282JP487T","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3490",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",6,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3491",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",6,1,"Train","NULL","PennController","8","_Trial_","Start",1589671542389,"A1FHS282JP487T","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3492",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",6,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589671542394,"A1FHS282JP487T","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3493",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",6,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589671544071,"A1FHS282JP487T","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3494",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",6,1,"Train","NULL","PennController","8","_Trial_","End",1589671544072,"A1FHS282JP487T","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3495",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",7,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3496",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",7,1,"Train","NULL","PennController","9","_Trial_","Start",1589671546446,"A1FHS282JP487T","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3497",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",7,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589671546451,"A1FHS282JP487T","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3498",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",7,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671547535,"A1FHS282JP487T","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3499",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",7,1,"Train","NULL","PennController","9","_Trial_","End",1589671547537,"A1FHS282JP487T","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3500",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",8,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3501",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",8,1,"Train","NULL","PennController","10","_Trial_","Start",1589671550263,"A1FHS282JP487T","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3502",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",8,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589671550268,"A1FHS282JP487T","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3503",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",8,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589671551655,"A1FHS282JP487T","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3504",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",8,1,"Train","NULL","PennController","10","_Trial_","End",1589671551656,"A1FHS282JP487T","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3505",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",9,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3506",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589671555085,"A1FHS282JP487T","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3507",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589671555090,"A1FHS282JP487T","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3508",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671556318,"A1FHS282JP487T","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3509",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589671556320,"A1FHS282JP487T","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"3510",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","Start",1589671556322,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3511",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","End",1589671559295,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3512",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",43,0,"test","NULL","Babies say that parrots are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3513",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",43,1,"test","NULL","PennController","44","_Trial_","Start",1589671561318,"A1FHS282JP487T","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","parrots","birds","reptiles","I","NULL","cb","1","MS",NA
"3514",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",43,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671562254,"A1FHS282JP487T","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","parrots","birds","reptiles","I","NULL","cb","1","MS",NA
"3515",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",43,1,"test","NULL","PennController","44","_Trial_","End",1589671562256,"A1FHS282JP487T","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","parrots","birds","reptiles","I","NULL","cb","1","MS",NA
"3516",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",33,0,"test","NULL","Zoologists don't know that tunas are fishes","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3517",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",33,1,"test","NULL","PennController","34","_Trial_","Start",1589671564627,"A1FHS282JP487T","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","tunas","fishes","birds","I","NULL","cb","1","MS",NA
"3518",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",33,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671565934,"A1FHS282JP487T","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","tunas","fishes","birds","I","NULL","cb","1","MS",NA
"3519",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",33,1,"test","NULL","PennController","34","_Trial_","End",1589671565935,"A1FHS282JP487T","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","tunas","fishes","birds","I","NULL","cb","1","MS",NA
"3520",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",39,0,"test","NULL","Babies don't know that tortoises are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3521",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",39,1,"test","NULL","PennController","40","_Trial_","Start",1589671568308,"A1FHS282JP487T","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","tortoises","reptiles","mammals","I","NULL","cb","1","MS",NA
"3522",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",39,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671569743,"A1FHS282JP487T","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","tortoises","reptiles","mammals","I","NULL","cb","1","MS",NA
"3523",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",39,1,"test","NULL","PennController","40","_Trial_","End",1589671569744,"A1FHS282JP487T","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","tortoises","reptiles","mammals","I","NULL","cb","1","MS",NA
"3524",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",38,0,"test","NULL","Babies don't know that ticks are insects","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3525",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",38,1,"test","NULL","PennController","39","_Trial_","Start",1589671572119,"A1FHS282JP487T","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","ticks","insects","fishes","I","NULL","cb","1","MS",NA
"3526",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",38,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671573278,"A1FHS282JP487T","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","ticks","insects","fishes","I","NULL","cb","1","MS",NA
"3527",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",38,1,"test","NULL","PennController","39","_Trial_","End",1589671573279,"A1FHS282JP487T","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","ticks","insects","fishes","I","NULL","cb","1","MS",NA
"3528",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","DashedSentence",36,0,"test","NULL","Zoologists don't know that cows are fruit","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"3529",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",36,1,"test","NULL","PennController","37","_Trial_","Start",1589671575651,"A1FHS282JP487T","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","cows","mammals","fruit","I","NULL","cb","1","MS",NA
"3530",1589672056,"9ae3c906b018ce01d97b017dd80f90fb","PennController",36,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589671575990,"A1FHS282JP487T","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","cows","mammals","fruit","I","NULL","cb","1","MS",NA
