"","ID","SentType","Token","SentNumber","Group","RT","N","SubStat","Negation","CompTruth","Matrix","order","goal","study","Value","logRT"
"4418","A2APG8MSLJ6G2K","T7","bees",7,"I",1589,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",7.37086016653672
"4419","A2APG8MSLJ6G2K","T7","pythons",7,"I",867,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Disagree",6.76503897678054
"4420","A2APG8MSLJ6G2K","T7","pythons",7,"I",867,1,"expert",1,0,"Zoologists don't say that",2,"ma","cb","Agree",6.76503897678054
"4421","A2APG8MSLJ6G2K","T8","parrots",8,"I",684,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.52795791762255
"4422","A2APG8MSLJ6G2K","T8","parrots",8,"I",684,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",6.52795791762255
"4423","A2APG8MSLJ6G2K","T8","watermellon",8,"I",1187,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",7.07918439460967
"4424","A2APG8MSLJ6G2K","T8","watermellon",8,"I",1187,1,"novice",0,0,"Babies say that",2,"ma","cb","Disagree",7.07918439460967
"4425","A2APG8MSLJ6G2K","T9","kiwis",9,"I",1324,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",7.18841273649695
"4426","A2APG8MSLJ6G2K","T9","kiwis",9,"I",1324,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",7.18841273649695
"4427","A2APG8MSLJ6G2K","T9","pigeons",9,"I",1789,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",7.48941208350872
"4428","A2APG8MSLJ6G2K","T9","pigeons",9,"I",1789,1,"novice",0,1,"Babies say that",2,"ma","cb","Agree",7.48941208350872
"4429","A2C73Y1COWCA51","T1","parrots",4,"D",666,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Disagree",6.50128967054039
"4430","A2C73Y1COWCA51","T1","parrots",4,"D",666,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Disagree",6.50128967054039
"4431","A2C73Y1COWCA51","T1","watermellon",4,"D",413,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Disagree",6.02344759296103
"4432","A2C73Y1COWCA51","T1","watermellon",4,"D",413,1,"expert",1,0,"Zoologists don't know that",1,"MA","cb","Disagree",6.02344759296103
"4433","A2C73Y1COWCA51","T2","beetles",2,"D",562,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",6.33150184989369
"4434","A2C73Y1COWCA51","T2","beetles",2,"D",562,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",6.33150184989369
"4435","A2C73Y1COWCA51","T2","tortoises",2,"D",652,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",6.48004456192665
"4436","A2C73Y1COWCA51","T2","tortoises",2,"D",652,1,"expert",0,0,"Zoologists know that",1,"MA","cb","Disagree",6.48004456192665
"4437","A2C73Y1COWCA51","T3","bees",3,"D",1053,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",6.95939851213398
"4438","A2C73Y1COWCA51","T3","bees",3,"D",1053,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",6.95939851213398
"4439","A2C73Y1COWCA51","T3","pythons",3,"D",1227,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",7.11232744471091
"4440","A2C73Y1COWCA51","T3","pythons",3,"D",1227,1,"expert",1,1,"Zoologists don't know that",1,"MA","cb","Disagree",7.11232744471091
"4441","A2C73Y1COWCA51","T4","cobras",1,"D",850,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",6.74523634948436
"4442","A2C73Y1COWCA51","T4","cobras",1,"D",850,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",6.74523634948436
"4443","A2C73Y1COWCA51","T4","ticks",1,"D",1215,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",7.10249935577465
"4444","A2C73Y1COWCA51","T4","ticks",1,"D",1215,1,"expert",0,1,"Zoologists know that",1,"MA","cb","Agree",7.10249935577465
"4445","A2C73Y1COWCA51","T5","oranges",6,"D",334,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Agree",5.8111409929767
"4446","A2C73Y1COWCA51","T5","oranges",6,"D",334,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Disagree",5.8111409929767
"4447","A2C73Y1COWCA51","T5","vultures",6,"D",1307,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Agree",7.17548971362422
"4448","A2C73Y1COWCA51","T5","vultures",6,"D",1307,1,"novice",1,0,"Babies don't know that",1,"MA","cb","Disagree",7.17548971362422
"4449","A2C73Y1COWCA51","T6","kiwis",5,"D",653,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Agree",6.48157712927643
"4450","A2C73Y1COWCA51","T6","kiwis",5,"D",653,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Disagree",6.48157712927643
"4451","A2C73Y1COWCA51","T6","pigeons",5,"D",2043,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Agree",7.62217459481762
"4452","A2C73Y1COWCA51","T6","pigeons",5,"D",2043,1,"novice",1,1,"Babies don't know that",1,"MA","cb","Disagree",7.62217459481762
"4453","A2C73Y1COWCA51","T7","bears",7,"D",1468,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Disagree",7.29165620917446
"4454","A2C73Y1COWCA51","T7","bears",7,"D",1468,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Agree",7.29165620917446
"4455","A2C73Y1COWCA51","T7","salmon",7,"D",748,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Disagree",6.61740297797448
"4456","A2C73Y1COWCA51","T7","salmon",7,"D",748,1,"expert",1,0,"Zoologists don't say that",1,"MA","cb","Agree",6.61740297797448
"4457","A2C73Y1COWCA51","T8","monkeys",8,"D",1139,1,"novice",0,0,"Babies say that",1,"MA","cb","Disagree",7.03790596344718
"4458","A2C73Y1COWCA51","T8","monkeys",8,"D",1139,1,"novice",0,0,"Babies say that",1,"MA","cb","Disagree",7.03790596344718
"4459","A2C73Y1COWCA51","T8","tunas",8,"D",1516,1,"novice",0,0,"Babies say that",1,"MA","cb","Disagree",7.32383056620232
"4460","A2C73Y1COWCA51","T8","tunas",8,"D",1516,1,"novice",0,0,"Babies say that",1,"MA","cb","Disagree",7.32383056620232
"4461","A2C73Y1COWCA51","T9","cows",9,"D",1400,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.24422751560335
"4462","A2C73Y1COWCA51","T9","cows",9,"D",1400,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.24422751560335
"4463","A2C73Y1COWCA51","T9","trouts",9,"D",2276,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.73017479524622
"4464","A2C73Y1COWCA51","T9","trouts",9,"D",2276,1,"novice",0,1,"Babies say that",1,"MA","cb","Disagree",7.73017479524622
"4465","A2FARB7LA24AU8","T1","cows",4,"I",373,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",5.92157841964382
"4466","A2FARB7LA24AU8","T1","cows",4,"I",373,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",5.92157841964382
"4467","A2FARB7LA24AU8","T1","trouts",4,"I",357,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",5.87773578177964
"4468","A2FARB7LA24AU8","T1","trouts",4,"I",357,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Disagree",5.87773578177964
"4469","A2FARB7LA24AU8","T2","bears",2,"I",432,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.06842558824411
"4470","A2FARB7LA24AU8","T2","bears",2,"I",432,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.06842558824411
"4471","A2FARB7LA24AU8","T2","salmon",2,"I",441,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.08904487544685
"4472","A2FARB7LA24AU8","T2","salmon",2,"I",441,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.08904487544685
"4473","A2FARB7LA24AU8","T3","monkeys",3,"I",1064,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.96979066990159
"4474","A2FARB7LA24AU8","T3","monkeys",3,"I",1064,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.96979066990159
"4475","A2FARB7LA24AU8","T3","tunas",3,"I",933,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.83840520084734
"4476","A2FARB7LA24AU8","T3","tunas",3,"I",933,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",6.83840520084734
"4477","A2FARB7LA24AU8","T4","oranges",1,"I",410,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.01615715969835
"4478","A2FARB7LA24AU8","T4","oranges",1,"I",410,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.01615715969835
"4479","A2FARB7LA24AU8","T4","vultures",1,"I",662,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.49526555593701
"4480","A2FARB7LA24AU8","T4","vultures",1,"I",662,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.49526555593701
"4481","A2FARB7LA24AU8","T5","beetles",6,"I",544,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",6.29894924685594
"4482","A2FARB7LA24AU8","T5","beetles",6,"I",544,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",6.29894924685594
"4483","A2FARB7LA24AU8","T5","tortoises",6,"I",779,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",6.65801104587075
"4484","A2FARB7LA24AU8","T5","tortoises",6,"I",779,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",6.65801104587075
"4485","A2FARB7LA24AU8","T6","cobras",5,"I",1001,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",6.90875477931522
"4486","A2FARB7LA24AU8","T6","cobras",5,"I",1001,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",6.90875477931522
"4487","A2FARB7LA24AU8","T6","ticks",5,"I",484,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",6.18208490671663
"4488","A2FARB7LA24AU8","T6","ticks",5,"I",484,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Disagree",6.18208490671663
"4489","A2FARB7LA24AU8","T7","bees",7,"I",1030,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Disagree",6.93731408122368
"4490","A2FARB7LA24AU8","T7","bees",7,"I",1030,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",6.93731408122368
"4491","A2FARB7LA24AU8","T7","pythons",7,"I",387,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Disagree",5.95842469302978
"4492","A2FARB7LA24AU8","T7","pythons",7,"I",387,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",5.95842469302978
"4493","A2FARB7LA24AU8","T8","parrots",8,"I",962,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.86901445066571
"4494","A2FARB7LA24AU8","T8","parrots",8,"I",962,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.86901445066571
"4495","A2FARB7LA24AU8","T8","watermellon",8,"I",936,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.84161547647759
"4496","A2FARB7LA24AU8","T8","watermellon",8,"I",936,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.84161547647759
"4497","A2FARB7LA24AU8","T9","kiwis",9,"I",288,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",5.66296048013595
"4498","A2FARB7LA24AU8","T9","kiwis",9,"I",288,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",5.66296048013595
"4499","A2FARB7LA24AU8","T9","pigeons",9,"I",563,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.33327962813969
"4500","A2FARB7LA24AU8","T9","pigeons",9,"I",563,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.33327962813969
"4501","A2FL477TMKC91L","T1","bees",4,"C",4702,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",8.45574322910002
"4502","A2FL477TMKC91L","T1","bees",4,"C",4702,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",8.45574322910002
"4503","A2FL477TMKC91L","T1","pythons",4,"C",1207,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",7.09589322109753
"4504","A2FL477TMKC91L","T1","pythons",4,"C",1207,1,"expert",1,0,"Zoologists don't know that",2,"ms","cb","Agree",7.09589322109753
"4505","A2FL477TMKC91L","T2","cobras",2,"C",602,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.40025744530882
"4506","A2FL477TMKC91L","T2","cobras",2,"C",602,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",6.40025744530882
"4507","A2FL477TMKC91L","T2","ticks",2,"C",1923,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",7.56164174558878
"4508","A2FL477TMKC91L","T2","ticks",2,"C",1923,1,"expert",0,0,"Zoologists know that",2,"ms","cb","Disagree",7.56164174558878
"4509","A2FL477TMKC91L","T3","beetles",3,"C",1185,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.07749805356923
"4510","A2FL477TMKC91L","T3","beetles",3,"C",1185,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.07749805356923
"4511","A2FL477TMKC91L","T3","tortoises",3,"C",2059,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.62997570702779
"4512","A2FL477TMKC91L","T3","tortoises",3,"C",2059,1,"expert",1,1,"Zoologists don't know that",2,"ms","cb","Disagree",7.62997570702779
"4513","A2FL477TMKC91L","T4","cows",1,"C",857,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.75343791859778
"4514","A2FL477TMKC91L","T4","cows",1,"C",857,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.75343791859778
"4515","A2FL477TMKC91L","T4","trouts",1,"C",638,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.45833828334479
"4516","A2FL477TMKC91L","T4","trouts",1,"C",638,1,"expert",0,1,"Zoologists know that",2,"ms","cb","Agree",6.45833828334479
"4517","A2FL477TMKC91L","T5","kiwis",6,"C",2449,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",7.80343505695217
"4518","A2FL477TMKC91L","T5","kiwis",6,"C",2449,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",7.80343505695217
"4519","A2FL477TMKC91L","T5","pigeons",6,"C",683,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",6.52649485957079
"4520","A2FL477TMKC91L","T5","pigeons",6,"C",683,1,"novice",1,0,"Babies don't know that",2,"ms","cb","Disagree",6.52649485957079
"4521","A2FL477TMKC91L","T6","parrots",5,"C",788,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",6.66949808985788
"4522","A2FL477TMKC91L","T6","parrots",5,"C",788,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",6.66949808985788
"4523","A2FL477TMKC91L","T6","watermellon",5,"C",2738,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",7.91498300584839
"4524","A2FL477TMKC91L","T6","watermellon",5,"C",2738,1,"novice",1,1,"Babies don't know that",2,"ms","cb","Agree",7.91498300584839
"4525","A2FL477TMKC91L","T7","oranges",7,"C",4229,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",8.34972083747249
"4526","A2FL477TMKC91L","T7","oranges",7,"C",4229,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",8.34972083747249
"4527","A2FL477TMKC91L","T7","vultures",7,"C",1289,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.16162200293919
"4528","A2FL477TMKC91L","T7","vultures",7,"C",1289,1,"expert",1,0,"Zoologists don't say that",2,"ms","cb","Agree",7.16162200293919
"4529","A2FL477TMKC91L","T8","bears",8,"C",607,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.4085287910595
"4530","A2FL477TMKC91L","T8","bears",8,"C",607,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",6.4085287910595
"4531","A2FL477TMKC91L","T8","salmon",8,"C",1294,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",7.16549347506085
"4532","A2FL477TMKC91L","T8","salmon",8,"C",1294,1,"novice",0,0,"Babies say that",2,"ms","cb","Disagree",7.16549347506085
"4533","A2FL477TMKC91L","T9","monkeys",9,"C",677,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.51767127291227
"4534","A2FL477TMKC91L","T9","monkeys",9,"C",677,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.51767127291227
"4535","A2FL477TMKC91L","T9","tunas",9,"C",702,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.55393340402581
"4536","A2FL477TMKC91L","T9","tunas",9,"C",702,1,"novice",0,1,"Babies say that",2,"ms","cb","Agree",6.55393340402581
"4537","A2GA29WTMFW2W","T1","cows",4,"I",3142,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",8.05261481881557
"4538","A2GA29WTMFW2W","T1","cows",4,"I",3142,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",8.05261481881557
"4539","A2GA29WTMFW2W","T1","trouts",4,"I",2810,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",7.94093976232779
"4540","A2GA29WTMFW2W","T1","trouts",4,"I",2810,1,"expert",1,0,"Zoologists don't know that",1,"MS","cb","Agree",7.94093976232779
"4541","A2GA29WTMFW2W","T2","bears",2,"I",825,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.71538338633468
"4542","A2GA29WTMFW2W","T2","bears",2,"I",825,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.71538338633468
"4543","A2GA29WTMFW2W","T2","salmon",2,"I",508,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.23048144757848
"4544","A2GA29WTMFW2W","T2","salmon",2,"I",508,1,"expert",0,0,"Zoologists know that",1,"MS","cb","Disagree",6.23048144757848
"4545","A2GA29WTMFW2W","T3","monkeys",3,"I",946,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.85224256905188
"4546","A2GA29WTMFW2W","T3","monkeys",3,"I",946,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.85224256905188
"4547","A2GA29WTMFW2W","T3","tunas",3,"I",522,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.25766758788264
"4548","A2GA29WTMFW2W","T3","tunas",3,"I",522,1,"expert",1,1,"Zoologists don't know that",1,"MS","cb","Disagree",6.25766758788264
"4549","A2GA29WTMFW2W","T4","oranges",1,"I",1243,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",7.12528309151071
"4550","A2GA29WTMFW2W","T4","oranges",1,"I",1243,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",7.12528309151071
"4551","A2GA29WTMFW2W","T4","vultures",1,"I",660,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",6.49223983502047
"4552","A2GA29WTMFW2W","T4","vultures",1,"I",660,1,"expert",0,1,"Zoologists know that",1,"MS","cb","Agree",6.49223983502047
"4553","A2GA29WTMFW2W","T5","beetles",6,"I",1495,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Disagree",7.30988148582479
"4554","A2GA29WTMFW2W","T5","beetles",6,"I",1495,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.30988148582479
"4555","A2GA29WTMFW2W","T5","tortoises",6,"I",1643,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Disagree",7.40427911803727
"4556","A2GA29WTMFW2W","T5","tortoises",6,"I",1643,1,"novice",1,0,"Babies don't know that",1,"MS","cb","Agree",7.40427911803727
"4557","A2GA29WTMFW2W","T6","cobras",5,"I",3130,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",8.0487882835342
"4558","A2GA29WTMFW2W","T6","cobras",5,"I",3130,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Disagree",8.0487882835342
"4559","A2GA29WTMFW2W","T6","ticks",5,"I",1401,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Agree",7.24494154633701
"4560","A2GA29WTMFW2W","T6","ticks",5,"I",1401,1,"novice",1,1,"Babies don't know that",1,"MS","cb","Disagree",7.24494154633701
"4561","A2GA29WTMFW2W","T7","bees",7,"I",816,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",6.70441435496411
"4562","A2GA29WTMFW2W","T7","bees",7,"I",816,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",6.70441435496411
"4563","A2GA29WTMFW2W","T7","pythons",7,"I",1180,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",7.07326971745971
"4564","A2GA29WTMFW2W","T7","pythons",7,"I",1180,1,"expert",1,0,"Zoologists don't say that",1,"MS","cb","Agree",7.07326971745971
"4565","A2GA29WTMFW2W","T8","parrots",8,"I",855,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.75110146893676
"4566","A2GA29WTMFW2W","T8","parrots",8,"I",855,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.75110146893676
"4567","A2GA29WTMFW2W","T8","watermellon",8,"I",605,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.40522845803084
"4568","A2GA29WTMFW2W","T8","watermellon",8,"I",605,1,"novice",0,0,"Babies say that",1,"MS","cb","Disagree",6.40522845803084
"4569","A2GA29WTMFW2W","T9","kiwis",9,"I",736,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.60123011872888
"4570","A2GA29WTMFW2W","T9","kiwis",9,"I",736,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",6.60123011872888
"4571","A2GA29WTMFW2W","T9","pigeons",9,"I",342,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",5.8348107370626
"4572","A2GA29WTMFW2W","T9","pigeons",9,"I",342,1,"novice",0,1,"Babies say that",1,"MS","cb","Agree",5.8348107370626
"4573","A2I4A4WGWII18Z","T1","monkeys",4,"H",1945,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.57301725605255
"4574","A2I4A4WGWII18Z","T1","monkeys",4,"H",1945,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.57301725605255
"4575","A2I4A4WGWII18Z","T1","tunas",4,"H",1854,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.5251007461258
"4576","A2I4A4WGWII18Z","T1","tunas",4,"H",1854,1,"expert",1,0,"Zoologists don't know that",2,"ma","cb","Disagree",7.5251007461258
"4577","A2I4A4WGWII18Z","T2","oranges",2,"H",445,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.09807428216624
"4578","A2I4A4WGWII18Z","T2","oranges",2,"H",445,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",6.09807428216624
"4579","A2I4A4WGWII18Z","T2","vultures",2,"H",1101,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",7.00397413672268
"4580","A2I4A4WGWII18Z","T2","vultures",2,"H",1101,1,"expert",0,0,"Zoologists know that",2,"ma","cb","Disagree",7.00397413672268
"4581","A2I4A4WGWII18Z","T3","bears",3,"H",1720,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",7.4500795698075
"4582","A2I4A4WGWII18Z","T3","bears",3,"H",1720,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",7.4500795698075
"4583","A2I4A4WGWII18Z","T3","salmon",3,"H",665,1,"expert",1,1,"Zoologists don't know that",2,"ma","cb","Disagree",6.49978704065585
